NivelConsistencia,DataHora,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status
1,1967-10-01,1,14.7,14.7,3,1,1,1,0,1984.1,1,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1967-09-01,1,10.7,15,24,2,1,1,0,1984.1,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1967-08-01,1,0,0,1,0,1,1,1,1984.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1967-07-01,1,8.1,8.2,12,2,1,1,0,1984.1,1,0,0,0,0,0.1,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1967-06-01,1,7.1,8,2,2,1,1,0,1984.1,1,0,7.1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1967-05-01,1,118.2,287.9,3,8,1,1,0,1984.1,1,25.9,43,118.2,0,68.1,0,0,0,0,0,0,0,0,11.4,0,0,0,0,14,0,0,0,0,0,0,0,0.6,6.7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1967-04-01,1,93.2,329.4,13,14,1,1,0,1984.1,1,0,10.2,25.5,0,24.2,0,22.5,11.7,0,7.1,0,7.5,93.2,0,0,0,0,27.8,0,0,28.4,0,26.1,32.5,0,0,9.3,3.4,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1967-03-01,1,118.2,446.1,8,15,1,1,0,1984.1,1,18.9,0,0,0,0,0,30.5,118.2,0,0,0,19.4,10.7,0,10.7,0,43.2,22.1,0,8.4,16.3,0,73.7,30.1,25,5.6,0,0,0,0,13.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1967-02-01,1,118,376,24,16,1,1,0,1984.1,1,25,0,0,12.8,11.1,0,8,0,6.3,0,0,15.4,0,0,9.9,0,0,20.6,0,11.5,14.3,16.9,83.5,118,3.3,7,0,12.4,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1967-01-01,1,47,132,20,9,1,1,0,1984.1,1,0,11.5,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,2,0,47,0,10.3,7,0,19.7,0,0,0,0,15.5,11.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-12-01,1,133.2,269.4,26,11,1,1,0,,0,0,0,0,0,6.3,1.5,0,0,0,0,0,0,0,0,0,8.3,0,0,0,19.7,9.2,0,0,0,49.3,133.2,7,6.4,15.1,0,13.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-11-01,1,75.7,141.5,28,7,1,1,0,,0,0,0,0,0,0,2.6,0,0,0,15.8,0,0,0,0,0,7.8,0,0,0,0,0,0,0,17.3,5.5,16.8,0,75.7,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1966-10-01,1,58.4,86.4,23,4,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,7.4,0,58.4,0,0,16.8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-09-01,1,19.8,19.8,20,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1966-08-01,1,2.2,2.2,13,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-07-01,1,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-06-01,1,34.6,52,6,2,1,1,0,,0,0,17.4,0,0,0,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1966-05-01,1,32.2,64.7,10,3,1,1,0,,0,0,0,0,0,0,0,0,0,0,32.2,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,14,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-04-01,1,27.8,65.7,11,3,1,1,0,,0,0,0,0,0,27.7,0,0,0,0,0,27.8,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1966-03-01,1,39.6,115.5,9,7,1,1,0,,0,12.5,14.8,0,0,0,0,0,0,39.6,0,11,6.5,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1966-02-01,1,60,285.8,6,13,1,1,0,,0,11,0,36.4,12,0,60,0,32.8,0,55.5,11.2,25,12.4,0,12,3.3,0,4,0,10.2,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1966-01-01,1,65,148.2,30,6,1,1,0,,0,0,0,0,0,0,0,0,0,36.2,0,0,0,0,0,10.2,0,0,0,0,0,0,0,7.4,0,0,3,0,0,0,65,26.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1965-10-01,1,30.4,42.4,5,2,1,1,0,,0,0,0,0,12,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1965-09-01,1,6.6,12,23,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,5.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1965-07-01,1,21.8,21.8,7,1,1,1,0,,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1965-06-01,1,8.4,19.8,8,3,1,1,0,,0,0,0,0,0,0,0,0,8.4,0,0,0,6.6,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1965-05-01,1,24.8,25.1,14,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1965-04-01,1,88.4,530.1,14,20,1,1,0,,0,7.8,0,0,31.2,48.4,13.6,7.4,20.4,13.8,10.4,0,0,0,88.4,16.7,22.8,48.2,31.4,66.6,0,0,20,19,0,0.4,0,19.6,17.8,0,26.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1965-03-01,1,78.4,284.3,27,12,1,1,0,,0,0,6.2,0,0,22.4,0,0,0,0,10.6,0,0,0,0,0,14.6,5.4,0,0,0,8.2,0,4.4,12.7,0,0,78.4,0,43.4,40.6,37.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1965-02-01,1,87.2,222.6,17,8,1,1,0,,0,0,0,0,0,44.4,3.3,0,14.2,0,32.4,0,0,0,0,0,1.5,87.2,0,5.4,0,0,0,34.2,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1965-01-01,1,88.2,219.4,22,10,1,1,0,,0,0,0,0,0,2.2,0,4.3,0,0,0,48.6,0,13,0,0,3.4,0,0,0,0,0,88.2,0,18.6,7.3,0,30.2,0,0,0,3.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-12-01,1,27.3,76.1,5,4,1,1,0,,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,22,0,0,7.2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-11-01,1,21,26.6,13,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1964-10-01,1,21,37.2,14,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-09-01,1,6.2,6.5,14,2,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1964-08-01,1,0.3,0.3,9,1,1,1,0,,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-07-01,1,6.4,6.7,27,2,1,1,0,,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-06-01,1,14,34.1,2,6,1,1,0,,0,0,14,0,10,0,0,0.3,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,3,0,0,0.2,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1964-05-01,1,30.3,132.4,13,9,1,1,0,,0,0,18.6,0,0,14.2,0,0,23.4,6,0,0,0,30.3,0,0,0,0,11.5,0,0,0,0,7.2,8,0,0,0,0,0,13.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1964-04-01,1,64.6,350.5,26,17,1,1,0,,0,0,15,0,0,30.8,0,13.6,0,10.2,2.4,44.7,14,39.2,7,0,21.8,7,0,0,0,24,0,1.5,30.2,0,64.6,0,17.5,7,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1964-02-01,1,52.2,209.4,19,12,1,1,0,,0,0,9.6,6.4,38,9.8,0,0,0,21,0,0,3.2,0,0,0,0,4.4,36.8,52.2,0,0,6.6,0,0,13,0,0,0,8.4,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1963-12-01,1,75,189.2,23,8,1,1,0,1217.4,1,6.3,0,0,21,0,0,0,0,0,0,0,5.2,0,0,0,0,0,14,0,0,0,0,75,2.5,0,0,45.2,0,0,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-11-01,1,44.6,105.4,17,7,1,1,0,1217.4,1,0,0,0,0,10.3,0,0,0,0,0,0,0,9,0,0,0,44.6,18,6.3,0,0,0,0,0,0,12.6,0,0,0,4.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1963-10-01,1,0,0,1,0,1,1,1,1217.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-09-01,1,2.6,3.6,14,2,1,1,0,1217.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1963-08-01,1,0.6,0.9,26,2,1,1,0,1217.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-07-01,1,5.2,8.7,4,3,1,1,0,1217.4,1,0,0.3,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-06-01,1,3.4,5.2,5,4,1,1,0,1217.4,1,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0.3,0,0,0,0,0,0,0,0,0.9,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1963-05-01,1,76.2,150.3,3,10,1,1,0,1217.4,1,0,12.8,76.2,25,15,12.8,0,0,0,0.7,0,2.6,3.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-04-01,1,45.2,167.6,27,11,1,1,0,1217.4,1,14.2,0,10,0,0,0,0,11.8,24.6,5.6,2.4,0,22.6,0,0,0,0,3.8,0,0,0,0,0,0,0,0,45.2,20.2,0,7.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1963-03-01,1,49.8,297.2,22,18,1,1,0,1217.4,1,32,7,0,0,0,0,0,9.8,7.3,18.2,11.3,0,20,7.2,0,17,0,21.6,0,8.6,0,49.8,0,14.2,9.8,10,0,0.6,14.8,38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1963-02-01,1,50.8,211.3,9,13,1,1,0,1217.4,1,3.8,11.4,10.2,12.8,0,0,9.8,0,50.8,3.2,0,0,0,0,0,0,0,0,13.2,0,23.8,22.3,9.6,7.8,0,32.6,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1963-01-01,1,17.4,78,16,9,1,1,0,1217.4,1,0,0,0,0,3.6,0,0,1.3,0,0,0,13.8,0,0,0,17.4,0,0,0,9.2,10.4,0,0,12.8,7.3,0,0,0,2.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1962-12-01,1,36.2,172,16,9,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,33.2,0,0,9.3,0,36.2,0,17.4,8.3,0,0,17.2,0,19.2,0,27.8,0,3.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1962-11-01,1,138.2,186,26,6,1,1,0,,0,0,0,0,1.2,0,1.3,0,0,0,0,6.8,0,11.2,0,0,0,0,0,0,27.3,0,0,0,0,0,138.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1962-10-01,1,8.2,18.2,6,4,1,1,0,,0,4.2,0,0,0,0,8.2,3.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
